                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                   14060                                     1374                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2257499578911968E+010                  1.0952585741838466E+006                  4.6468440857772621E+003                  5.4190742335403868E+001                  1.1357938403043295E+001                 -1.2085985347205166E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2260072337464369E-001                  3.9122943816717298E-001                  2.9067285177562271E-003                  6.5441921486536950E-002                  1.3722015180554723E-002                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.3645865309267814E-001                  5.9660928020674388E-004                  5.2749085627672976E-001                  1.0035503930040347E-001                  4.6844567855092167E-003                  2.1264230443282017E-002                  5.0578345629740864E-003                  5.0062165044849738E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8309485550930322E+005                  3.8260998433047513E+004                  1.8453336435413259E+008                  5.4223954651851074E+001                  2.7393322459740272E+001                  2.1377291805824374E+001                  1.9141227267006753E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8681726871147232E+017                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "x86_64-macos-24.10.1"                                 "CRMATH"                               "20250526"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                     rmid                                    grada                                       pp                                      cno                                tri_alpha                                    gradT                                    gradr                         grad_temperature                               sch_stable                                    omega                                    shear                        log_am_nu_non_rot                            log_am_nu_rot                                log_am_nu                     omega_div_omega_crit                          am_log_nu_omega                                 brunt_N2 
                                       1                  1.0000000000000000E+000                  1.0552995090656179E+000                  3.6671582493606962E+000                 -7.7785051131503300E+000                  3.6925894361431029E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9420493534902511E+020                  1.1357938403043295E+001                  1.1357938348357283E+001                  3.9425070611572133E-001                  2.4424781518206357E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501508865959612E-001                  1.2501508865959612E-001                  3.1253993511539117E-002                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1279926788191665E-008 
                                       2                  9.9999999999949996E-001                  1.0552995048835518E+000                  3.6671586203482205E+000                 -7.7785025166863724E+000                  3.6925924036726823E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.4913074030235382E+021                  1.1357938293671314E+001                  1.1357938211642720E+001                  3.9425072876848721E-001                  2.4424927562307045E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501553672580862E-001                  1.2501553672580862E-001                  1.0157581561934620E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1279846706892630E-008 
                                       3                  9.9999999999875000E-001                  1.0552994986104876E+000                  3.6671590655344497E+000                 -7.7784994009574016E+000                  3.6925959646816113E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.4913074030235382E+021                  1.1357938129614249E+001                  1.1357938047586304E+001                  3.9425075595184739E-001                  2.4425102814818167E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501688092297195E-001                  1.2501688092297195E-001                  1.1915744820489788E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1279604078451499E-008 
                                       4                  9.9999999999800004E-001                  1.0552994923374710E+000                  3.6671598196862583E+000                 -7.7784941228850411E+000                  3.6926019970015602E+000                  6.9999999981762218E-001                  2.8000000031378963E-001                  1.9999999868588247E-002                  3.5612731473244382E+021                  1.1357937965558440E+001                  1.1357937769676393E+001                  3.9425080200181728E-001                  2.4425399684259546E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501822478892144E-001                  1.2501822478892144E-001                  1.2355463056848136E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1280957254312272E-008 
                                       5                  9.9999999999620903E-001                  1.0552994773575541E+000                  3.6671608828096369E+000                 -7.7784866826348287E+000                  3.6926105005305128E+000                  6.9999999961911741E-001                  2.8000000065532676E-001                  1.9999999725555773E-002                  3.5612731473244382E+021                  1.1357937573794393E+001                  1.1357937377915665E+001                  3.9425086691769506E-001                  2.4425818177357094E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2502143335139576E-001                  1.2502143335139576E-001                  1.2465674395690304E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1280014404211072E-008 
                                       6                  9.9999999999441802E-001                  1.0552994623778933E+000                  3.6671624775036515E+000                 -7.7784755225790478E+000                  3.6926232555135226E+000                  6.9999999932136048E-001                  2.8000000116763224E-001                  1.9999999511007283E-002                  7.1225462946488763E+021                  1.1357937182037057E+001                  1.1357936790289704E+001                  3.9425096429132411E-001                  2.4426445912474256E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2502464207243552E-001                  1.2502464207243552E-001                  1.2493667324229832E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1279435259365702E-008 
                                       7                  9.9999999999083589E-001                  1.0552994324193372E+000                  3.6671654912854899E+000                 -7.7784544325255789E+000                  3.6926473596069331E+000                  6.9999999815769975E-001                  2.8000000339997477E-001                  1.9999998442325473E-002                  1.3068357841599488E+022                  1.1357936398542446E+001                  1.1357935679804163E+001                  3.9425114831884450E-001                  2.4427632196036482E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2503105748441601E-001                  1.2503105748441601E-001                  1.2501302911477527E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1279437983327535E-008 
                                       8                  9.9999999998426370E-001                  1.0552993774544073E+000                  3.6671693926577560E+000                 -7.7784271338909665E+000                  3.6926785598958878E+000                  6.9999999654284961E-001                  2.8000000632813271E-001                  1.9999997129017677E-002                  1.3068357841599488E+022                  1.1357934961065885E+001                  1.1357934242372606E+001                  3.9425138654221237E-001                  2.4429167780856793E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2504282488855337E-001                  1.2504282488855337E-001                  1.2504108453031790E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1277574600530058E-008 
                                       9                  9.9999999997769140E-001                  1.0552993224929121E+000                  3.6671746738247468E+000                 -7.7783901851733983E+000                  3.6927207903190578E+000                  6.9999999462422702E-001                  2.8000001041840428E-001                  1.9999994957368705E-002                  2.2311356849922450E+022                  1.1357933523679332E+001                  1.1357932296772093E+001                  3.9425170901119050E-001                  2.4431246368191570E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2505459111271844E-001                  1.2505459111271844E-001                  1.2506045021356177E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1274891128900818E-008 
                                      10                  9.9999999996647071E-001                  1.0552992286661393E+000                  3.6671813349732352E+000                 -7.7783435887084185E+000                  3.6927740476891051E+000                  6.9999999019228420E-001                  2.8000001686798098E-001                  1.9999992939734756E-002                  2.2311356849922450E+022                  1.1357931069864748E+001                  1.1357929843088636E+001                  3.9425211573743718E-001                  2.4433867810967293E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2507467964104740E-001                  1.2507467964104740E-001                  1.2508300948125434E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1273921086482965E-008 
                                      11                  9.9999999995525002E-001                  1.0552991348493725E+000                  3.6671921212998480E+000                 -7.7782681510695939E+000                  3.6928602700672024E+000                  6.9999997997053598E-001                  2.8000003115879118E-001                  1.9999988870672780E-002                  4.9943263549173680E+022                  1.1357928616312375E+001                  1.1357925870688478E+001                  3.9425277432204164E-001                  2.4438112195794232E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2509476815585102E-001                  1.2509476815585102E-001                  1.2511320488074754E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1272421996063880E-008 
                                      12                  9.9999999993013278E-001                  1.0552989248797726E+000                  3.6672070339459881E+000                 -7.7781638937860667E+000                  3.6929794380069074E+000                  6.9999996762094052E-001                  2.8000004381600052E-001                  1.9999988563058957E-002                  4.9943263549173680E+022                  1.1357923125063349E+001                  1.1357920380095885E+001                  3.9425368479033551E-001                  2.4443979412226399E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2513975041828682E-001                  1.2513975041828682E-001                  1.2515402919825322E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1264065331023820E-008 
                                      13                  9.9999999990501554E-001                  1.0552987149602715E+000                  3.6672264358878950E+000                 -7.7780280162297739E+000                  3.6931344189029764E+000                  6.9999925045265754E-001                  2.8000076160471088E-001                  1.9999987942631581E-002                  8.0002428391366821E+022                  1.1357917635127190E+001                  1.1357913239427047E+001                  3.9425487118147867E-001                  2.4451579236690746E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2518472953391102E-001                  1.2518472953391102E-001                  1.2520811524773537E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1547610985086305E-008 
                                      14                  9.9999999986478116E-001                  1.0552983788018591E+000                  3.6672503293450185E+000                 -7.7778606940881598E+000                  3.6933251747777831E+000                  6.9999814947874772E-001                  2.8000186263089144E-001                  1.9999987890360837E-002                  8.0002428391366821E+022                  1.1357908843723562E+001                  1.1357904449709880E+001                  3.9425633272114363E-001                  2.4460925823196846E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2525673206928600E-001                  1.2525673206928600E-001                  1.2528011567581365E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1608467351700247E-008 
                                      15                  9.9999999982454679E-001                  1.0552980427721557E+000                  3.6672840280415961E+000                 -7.7776246277304084E+000                  3.6935940361249737E+000                  6.9999599188151973E-001                  2.8000402031394278E-001                  1.9999987804537489E-002                  1.4563548857651728E+023                  1.1357900055692811E+001                  1.1357892061213251E+001                  3.9425839536818580E-001                  2.4474076270067903E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2532870232645663E-001                  1.2532870232645663E-001                  1.2537398417357060E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.1740778859528865E-008 
