                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                   14100                                     1329                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2310079486041821E+010                  7.9696244455193519E+005                  4.5962496415779233E+003                  6.3753804589917095E+001                  1.2592124133526964E+001                 -2.3998144957185499E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9440069581808704E-002                  4.9608371546943475E-001                  2.2906694352702594E-007                  4.2248540928397055E-001                  1.7891240527957774E-002                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.2615867028973022E-001                  5.7576153027056351E-004                  3.9016658537274734E-001                  1.4340200674130693E-001                  3.7485901554052989E-003                  1.2521924087858033E-001                  6.6368229079423399E-003                  5.1580535309920761E-001                  2.8549645291205306E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4720386762265122E+005                  2.9334305117784555E+004                  1.5685338411288381E+008                  6.3889443100026313E+001                  1.6164214316180974E+001                  1.3780583748473409E+001                  1.2596144062044137E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8847656438871334E+017                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "x86_64-macos-24.10.1"                                 "CRMATH"                               "20250526"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                     rmid                                    grada                                       pp                                      cno                                tri_alpha                                    gradT                                    gradr                         grad_temperature                               sch_stable                                    omega                                    shear                        log_am_nu_non_rot                            log_am_nu_rot                                log_am_nu                     omega_div_omega_crit                          am_log_nu_omega                                 brunt_N2 
                                       1                  1.0000000000000000E+000                  1.1000989963237608E+000                  3.6624037190166123E+000                 -7.8229482075276096E+000                  3.6433963632894968E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9420493534902511E+020                  1.2592124133526964E+001                  1.2592124084241304E+001                  3.9404602992096843E-001                  2.2048660022497280E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501611795265832E-001                  1.2501611795265832E-001                  3.1254195373587021E-002                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7607500227483973E-008 
                                       2                  9.9999999999949996E-001                  1.1000989929241007E+000                  3.6624039940325921E+000                 -7.8229462827588714E+000                  3.6433985631267927E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.4913074030235382E+021                  1.2592124034955733E+001                  1.2592123961027578E+001                  3.9404604864748005E-001                  2.2048757752692294E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501645393372260E-001                  1.2501645393372260E-001                  1.0157638726232765E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7607460253528751E-008 
                                       3                  9.9999999999875000E-001                  1.1000989878246323E+000                  3.6624043240524586E+000                 -7.8229439730516681E+000                  3.6434012029169640E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.4913074030235382E+021                  1.2592123887099513E+001                  1.2592123813171717E+001                  3.9404607111936385E-001                  2.2048875028722170E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501746187586968E-001                  1.2501746187586968E-001                  1.1915781736917869E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7607339035221327E-008 
                                       4                  9.9999999999800004E-001                  1.1000989827251899E+000                  3.6624048831105385E+000                 -7.8229400603579853E+000                  3.6434056747126049E+000                  6.9999999981762218E-001                  2.8000000031378963E-001                  1.9999999868588247E-002                  3.5612731473244382E+021                  1.2592123739244055E+001                  1.2592123562704726E+001                  3.9404610918914984E-001                  2.2049073686773262E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2501846948401588E-001                  1.2501846948401588E-001                  1.2355450483314878E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7608658300347645E-008 
                                       5                  9.9999999999620903E-001                  1.1000989705477275E+000                  3.6624056712102671E+000                 -7.8229345447947676E+000                  3.6434119784577121E+000                  6.9999999961911741E-001                  2.8000000065532676E-001                  1.9999999725555773E-002                  3.5612731473244382E+021                  1.2592123386165399E+001                  1.2592123209628223E+001                  3.9404616285529231E-001                  2.2049353733581086E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2502087505285125E-001                  1.2502087505285125E-001                  1.2465578814207789E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7608040727541233E-008 
                                       6                  9.9999999999441802E-001                  1.1000989583704162E+000                  3.6624068533650465E+000                 -7.8229262716257191E+000                  3.6434214339048774E+000                  6.9999999932136048E-001                  2.8000000116763224E-001                  1.9999999511007283E-002                  7.1225462946488763E+021                  1.2592123033091138E+001                  1.2592122680023552E+001                  3.9404624335491051E-001                  2.2049773801536798E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2502328078846267E-001                  1.2502328078846267E-001                  1.2493440669518632E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7607751416578465E-008 
                                       7                  9.9999999999083589E-001                  1.1000989340162566E+000                  3.6624090874908992E+000                 -7.8229106369052381E+000                  3.6434393028014291E+000                  6.9999999815769975E-001                  2.8000000339997477E-001                  1.9999998442325473E-002                  1.3068357841599488E+022                  1.2592122326956066E+001                  1.2592121679175383E+001                  3.9404639549940695E-001                  2.2050567634298576E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2502809022518493E-001                  1.2502809022518493E-001                  1.2500883938584600E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7608220760505685E-008 
                                       8                  9.9999999998426370E-001                  1.1000988893331498E+000                  3.6624119795748582E+000                 -7.8228903991599346E+000                  3.6434624326431413E+000                  6.9999999654284961E-001                  2.8000000632813271E-001                  1.9999997129017677E-002                  1.3068357841599488E+022                  1.2592121031394779E+001                  1.2592120383644183E+001                  3.9404659245228368E-001                  2.2051595215306959E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2503691102667705E-001                  1.2503691102667705E-001                  1.2503416825847399E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7607395242295052E-008 
                                       9                  9.9999999997769140E-001                  1.1000988446521105E+000                  3.6624158944812319E+000                 -7.8228630066998779E+000                  3.6434937401823704E+000                  6.9999999462422702E-001                  2.8000001041840428E-001                  1.9999994957368705E-002                  2.2311356849922450E+022                  1.2592119735893572E+001                  1.2592118630070908E+001                  3.9404685906503384E-001                  2.2052986173421985E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2504573071826502E-001                  1.2504573071826502E-001                  1.2504975657330625E-001                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.7605829345595101E-008 
